Measures Filter,Date of Last Report ,Cumulative Incidence (c),Country or Subregion,Deaths,EW,Imported,Confirmed,Last_Report,Last Epidemiological Week Reported (a),Total Cases (b),Year,Population x 1000
0,12/31/2016,0,Chile,0,34,,0,12/31/2016,34,0,2016,18132
3936,12/31/2016,3.06,Mexico,0,34,0,"3,936",12/31/2016,34,"3,936",2016,128632
5,12/31/2016,100,Montserrat,,34,,0,12/31/2016,34,5,2016,5
1911,12/31/2016,"1,274.00",Curaçao,0,34,0,447,12/31/2016,34,"1,911",2016,150
571,12/31/2016,500.88,Aruba,0,34,0,24,12/31/2016,34,571,2016,114
9,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,34,0,9,12/31/2016,34,9,2016,
608,12/31/2016,9.89,Nicaragua,0,34,0,608,12/31/2016,34,608,2016,6150
2156,12/31/2016,54.04,Panama,0,34,0,350,12/31/2016,34,"2,156",2016,3990
28,12/31/2016,0.42,Paraguay,0,34,0,4,12/31/2016,34,28,2016,6725
271,12/31/2016,0.85,Peru,0,34,2,156,12/31/2016,34,271,2016,31774
25729,12/31/2016,698.97,Puerto Rico,0,34,0,"25,729",12/31/2016,34,"25,729",2016,3681
331,12/31/2016,"3,677.78",Saint Barthelemy,0,34,0,61,12/31/2016,34,331,2016,9
101,12/31/2016,194.23,Saint Kitts and Nevis,,34,,11,12/31/2016,34,101,2016,52
13,12/31/2016,76.47,Anguilla,0,34,0,5,12/31/2016,34,13,2016,17
332,12/31/2016,202.44,Saint Lucia,0,34,0,13,12/31/2016,34,332,2016,164
1780,12/31/2016,"5,562.50",Saint Martin,0,34,0,200,12/31/2016,34,"1,780",2016,32
504,12/31/2016,494.12,Saint Vincent and the Grenadines,0,34,0,79,12/31/2016,34,504,2016,102
2990,12/31/2016,545.62,Suriname,0,34,0,620,12/31/2016,34,"2,990",2016,548
597,12/31/2016,43.74,Trinidad and Tobago,0,34,0,597,12/31/2016,34,597,2016,1365
86,12/31/2016,168.63,Turks and Caicos Islands,,34,,13,12/31/2016,34,86,2016,51
456,12/31/2016,442.72,Virgin Islands (US),0,34,0,56,12/31/2016,34,456,2016,103
60055,12/31/2016,190.54,Venezuela,0,34,0,0,12/31/2016,34,"60,055",2016,31519
,12/31/2016,,United States of America,,34,,,12/31/2016,-,,2016,324119
515,12/31/2016,140.33,Belize,,35,,56,12/31/2016,35,515,2016,367
647,12/31/2016,222.34,Barbados,,35,,108,12/31/2016,35,647,2016,291
1051,12/31/2016,9.65,Bolivia,0,35,,126,12/31/2016,35,"1,051",2016,10888
266961,12/31/2016,127.39,Brazil,,35,,"126,417",12/31/2016,35,"266,961",2016,209568
155,12/31/2016,271.93,Cayman Islands,,35,,12,12/31/2016,35,155,2016,57
30890,12/31/2016,"6,558.39",Guadeloupe,0,35,0,28,12/31/2016,35,"30,890",2016,471
30510,12/31/2016,372.53,Honduras,0,35,0,213,12/31/2016,35,"30,510",2016,8190
6535,12/31/2016,233.14,Jamaica,0,35,0,170,12/31/2016,35,"6,535",2016,2803
33,12/31/2016,4.28,Guyana,0,35,0,33,12/31/2016,35,33,2016,771
3411,12/31/2016,20.46,Guatemala,,35,,658,12/31/2016,35,"3,411",2016,16673
3065,12/31/2016,28.25,Haiti,0,35,0,0,12/31/2016,35,"3,065",2016,10848
36788,12/31/2016,"9,289.90",Martinique,0,35,0,0,12/31/2016,35,"36,788",2016,396
7622,12/31/2016,124.02,El Salvador,0,35,0,3,12/31/2016,35,"7,622",2016,6146
10313,12/31/2016,"3,736.59",French Guiana,0,35,0,48,12/31/2016,35,"10,313",2016,276
393,12/31/2016,354.05,Grenada,0,35,0,69,12/31/2016,35,393,2016,111
1,12/31/2016,0.01,Cuba,0,35,25,1,12/31/2016,35,1,2016,11393
1208,12/31/2016,"1,632.43",Dominica,,35,,79,12/31/2016,35,"1,208",2016,74
5514,12/31/2016,51.78,Dominican Republic,0,35,0,334,12/31/2016,35,"5,514",2016,10649
3299,12/31/2016,20.13,Ecuador,0,35,0,806,12/31/2016,35,"3,299",2016,16385
0,12/31/2016,0,Chile,0,35,,0,12/31/2016,35,0,2016,18132
89789,12/31/2016,184.55,Colombia,0,35,0,"7,867",12/31/2016,35,"89,789",2016,48654
90,12/31/2016,264.71,Virgin Islands (UK),,35,,39,12/31/2016,35,90,2016,34
3554,12/31/2016,73.17,Costa Rica,0,35,2,"3,531",12/31/2016,35,"3,554",2016,4857
0,12/31/2016,0,Canada,0,35,143,,12/31/2016,35,0,2016,0
293,12/31/2016,74.55,Bahamas,,35,,18,12/31/2016,35,293,2016,393
247,12/31/2016,262.77,Antigua and Barbuda,,35,,12,12/31/2016,35,247,2016,94
118,12/31/2016,0.27,Argentina,,35,,26,12/31/2016,35,118,2016,43847
4410,12/31/2016,3.43,Mexico,0,35,0,"4,410",12/31/2016,35,"4,410",2016,128632
5,12/31/2016,100,Montserrat,,35,,0,12/31/2016,35,5,2016,5
1996,12/31/2016,"1,330.67",Curaçao,0,35,0,475,12/31/2016,35,"1,996",2016,150
581,12/31/2016,509.65,Aruba,0,35,0,25,12/31/2016,35,581,2016,114
9,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,35,0,9,12/31/2016,35,9,2016,
608,12/31/2016,9.89,Nicaragua,0,35,0,608,12/31/2016,35,608,2016,6150
2225,12/31/2016,55.76,Panama,0,35,0,382,12/31/2016,35,"2,225",2016,3990
28,12/31/2016,0.42,Paraguay,0,35,0,4,12/31/2016,35,28,2016,6725
274,12/31/2016,0.86,Peru,0,35,2,159,12/31/2016,35,274,2016,31774
27510,12/31/2016,747.35,Puerto Rico,0,35,0,"27,510",12/31/2016,35,"27,510",2016,3681
331,12/31/2016,"3,677.78",Saint Barthelemy,0,35,0,61,12/31/2016,35,331,2016,9
147,12/31/2016,282.69,Saint Kitts and Nevis,,35,,11,12/31/2016,35,147,2016,52
14,12/31/2016,82.35,Anguilla,0,35,0,5,12/31/2016,35,14,2016,17
332,12/31/2016,202.44,Saint Lucia,0,35,0,13,12/31/2016,35,332,2016,164
1780,12/31/2016,"5,562.50",Saint Martin,0,35,0,200,12/31/2016,35,"1,780",2016,32
539,12/31/2016,528.43,Saint Vincent and the Grenadines,0,35,0,81,12/31/2016,35,539,2016,102
2995,12/31/2016,546.53,Suriname,0,35,0,620,12/31/2016,35,"2,995",2016,548
638,12/31/2016,46.74,Trinidad and Tobago,0,35,0,638,12/31/2016,35,638,2016,1365
91,12/31/2016,178.43,Turks and Caicos Islands,,35,,13,12/31/2016,35,91,2016,51
456,12/31/2016,442.72,Virgin Islands (US),0,35,0,56,12/31/2016,35,456,2016,103
60331,12/31/2016,191.41,Venezuela,0,35,0,0,12/31/2016,35,"60,331",2016,31519
,12/31/2016,,United States of America,,35,,,12/31/2016,-,,2016,324119
555,12/31/2016,151.23,Belize,,36,,58,12/31/2016,36,555,2016,367
653,12/31/2016,224.4,Barbados,,36,,108,12/31/2016,36,653,2016,291
1055,12/31/2016,9.69,Bolivia,0,36,,126,12/31/2016,36,"1,055",2016,10888
179,12/31/2016,314.04,Cayman Islands,,36,,15,12/31/2016,36,179,2016,57
31266,12/31/2016,"6,638.22",Guadeloupe,0,36,0,28,12/31/2016,36,"31,266",2016,471
30707,12/31/2016,374.93,Honduras,0,36,0,224,12/31/2016,36,"30,707",2016,8190
6600,12/31/2016,235.46,Jamaica,0,36,0,172,12/31/2016,36,"6,600",2016,2803
33,12/31/2016,4.28,Guyana,0,36,0,33,12/31/2016,36,33,2016,771
3488,12/31/2016,20.92,Guatemala,,36,,668,12/31/2016,36,"3,488",2016,16673
3065,12/31/2016,28.25,Haiti,0,36,0,0,12/31/2016,36,"3,065",2016,10848
37088,12/31/2016,"9,365.66",Martinique,0,36,0,0,12/31/2016,36,"37,088",2016,396
7665,12/31/2016,124.72,El Salvador,0,36,0,3,12/31/2016,36,"7,665",2016,6146
10391,12/31/2016,"3,764.86",French Guiana,0,36,0,48,12/31/2016,36,"10,391",2016,276
395,12/31/2016,355.86,Grenada,0,36,0,69,12/31/2016,36,395,2016,111
1,12/31/2016,0.01,Cuba,0,36,25,1,12/31/2016,36,1,2016,11393
1214,12/31/2016,"1,640.54",Dominica,,36,,79,12/31/2016,36,"1,214",2016,74
5522,12/31/2016,51.85,Dominican Republic,0,36,0,334,12/31/2016,36,"5,522",2016,10649
3338,12/31/2016,20.37,Ecuador,0,36,0,812,12/31/2016,36,"3,338",2016,16385
0,12/31/2016,0,Chile,0,36,,0,12/31/2016,36,0,2016,18132
90033,12/31/2016,185.05,Colombia,0,36,0,"7,894",12/31/2016,36,"90,033",2016,48654
90,12/31/2016,264.71,Virgin Islands (UK),,36,,39,12/31/2016,36,90,2016,34
4130,12/31/2016,85.03,Costa Rica,0,36,2,"4,107",12/31/2016,36,"4,130",2016,4857
0,12/31/2016,0,Canada,0,36,143,,12/31/2016,36,0,2016,0
267371,12/31/2016,127.58,Brazil,,36,,"126,573",12/31/2016,36,"267,371",2016,209568
336,12/31/2016,85.5,Bahamas,,36,,19,12/31/2016,36,336,2016,393
325,12/31/2016,345.74,Antigua and Barbuda,,36,,12,12/31/2016,36,325,2016,94
126,12/31/2016,0.29,Argentina,,36,,26,12/31/2016,36,126,2016,43847
4896,12/31/2016,3.81,Mexico,0,36,0,"4,896",12/31/2016,36,"4,896",2016,128632
5,12/31/2016,100,Montserrat,,36,,0,12/31/2016,36,5,2016,5
2120,12/31/2016,"1,413.33",Curaçao,0,36,0,515,12/31/2016,36,"2,120",2016,150
591,12/31/2016,518.42,Aruba,0,36,0,25,12/31/2016,36,591,2016,114
9,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,36,0,9,12/31/2016,36,9,2016,
608,12/31/2016,9.89,Nicaragua,0,36,0,608,12/31/2016,36,608,2016,6150
2307,12/31/2016,57.82,Panama,0,36,0,404,12/31/2016,36,"2,307",2016,3990
28,12/31/2016,0.42,Paraguay,0,36,0,4,12/31/2016,36,28,2016,6725
287,12/31/2016,0.9,Peru,0,36,2,167,12/31/2016,36,287,2016,31774
29182,12/31/2016,792.77,Puerto Rico,0,36,0,"29,182",12/31/2016,36,"29,182",2016,3681
331,12/31/2016,"3,677.78",Saint Barthelemy,0,36,0,61,12/31/2016,36,331,2016,9
214,12/31/2016,411.54,Saint Kitts and Nevis,,36,,11,12/31/2016,36,214,2016,52
14,12/31/2016,82.35,Anguilla,0,36,0,5,12/31/2016,36,14,2016,17
332,12/31/2016,202.44,Saint Lucia,0,36,0,13,12/31/2016,36,332,2016,164
1780,12/31/2016,"5,562.50",Saint Martin,0,36,0,200,12/31/2016,36,"1,780",2016,32
570,12/31/2016,558.82,Saint Vincent and the Grenadines,0,36,0,84,12/31/2016,36,570,2016,102
2999,12/31/2016,547.26,Suriname,0,36,0,622,12/31/2016,36,"2,999",2016,548
665,12/31/2016,48.72,Trinidad and Tobago,0,36,0,665,12/31/2016,36,665,2016,1365
98,12/31/2016,192.16,Turks and Caicos Islands,,36,,14,12/31/2016,36,98,2016,51
456,12/31/2016,442.72,Virgin Islands (US),0,36,0,56,12/31/2016,36,456,2016,103
60601,12/31/2016,192.27,Venezuela,0,36,0,0,12/31/2016,36,"60,601",2016,31519
,12/31/2016,,United States of America,,36,,,12/31/2016,-,,2016,324119
589,12/31/2016,160.49,Belize,,37,,60,12/31/2016,37,589,2016,367
677,12/31/2016,232.65,Barbados,,37,,108,12/31/2016,37,677,2016,291
1058,12/31/2016,9.72,Bolivia,0,37,,126,12/31/2016,37,"1,058",2016,10888
191,12/31/2016,335.09,Cayman Islands,,37,,18,12/31/2016,37,191,2016,57
31575,12/31/2016,"6,703.82",Guadeloupe,0,37,0,28,12/31/2016,37,"31,575",2016,471
30849,12/31/2016,376.67,Honduras,0,37,0,237,12/31/2016,37,"30,849",2016,8190
6654,12/31/2016,237.39,Jamaica,0,37,0,177,12/31/2016,37,"6,654",2016,2803
33,12/31/2016,4.28,Guyana,0,37,0,33,12/31/2016,37,33,2016,771
3537,12/31/2016,21.21,Guatemala,,37,,680,12/31/2016,37,"3,537",2016,16673
3065,12/31/2016,28.25,Haiti,0,37,0,0,12/31/2016,37,"3,065",2016,10848
37235,12/31/2016,"9,402.78",Martinique,0,37,0,0,12/31/2016,37,"37,235",2016,396
7689,12/31/2016,125.11,El Salvador,0,37,0,3,12/31/2016,37,"7,689",2016,6146
10423,12/31/2016,"3,776.45",French Guiana,0,37,0,48,12/31/2016,37,"10,423",2016,276
400,12/31/2016,360.36,Grenada,0,37,0,71,12/31/2016,37,400,2016,111
1,12/31/2016,0.01,Cuba,0,37,25,1,12/31/2016,37,1,2016,11393
1219,12/31/2016,"1,647.30",Dominica,,37,,79,12/31/2016,37,"1,219",2016,74
5532,12/31/2016,51.95,Dominican Republic,0,37,0,334,12/31/2016,37,"5,532",2016,10649
3366,12/31/2016,20.54,Ecuador,0,37,0,814,12/31/2016,37,"3,366",2016,16385
0,12/31/2016,0,Chile,0,37,,0,12/31/2016,37,0,2016,18132
90206,12/31/2016,185.4,Colombia,0,37,0,"7,902",12/31/2016,37,"90,206",2016,48654
90,12/31/2016,264.71,Virgin Islands (UK),,37,,39,12/31/2016,37,90,2016,34
4537,12/31/2016,93.41,Costa Rica,0,37,2,"4,514",12/31/2016,37,"4,537",2016,4857
0,12/31/2016,0,Canada,0,37,143,,12/31/2016,37,0,2016,0
267777,12/31/2016,127.78,Brazil,,37,,"126,718",12/31/2016,37,"267,777",2016,209568
369,12/31/2016,93.89,Bahamas,,37,,22,12/31/2016,37,369,2016,393
375,12/31/2016,398.94,Antigua and Barbuda,,37,,14,12/31/2016,37,375,2016,94
128,12/31/2016,0.29,Argentina,,37,,26,12/31/2016,37,128,2016,43847
5271,12/31/2016,4.1,Mexico,0,37,0,"5,271",12/31/2016,37,"5,271",2016,128632
6,12/31/2016,120,Montserrat,,37,,1,12/31/2016,37,6,2016,5
2216,12/31/2016,"1,477.33",Curaçao,0,37,0,541,12/31/2016,37,"2,216",2016,150
607,12/31/2016,532.46,Aruba,0,37,0,25,12/31/2016,37,607,2016,114
9,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,37,0,9,12/31/2016,37,9,2016,
608,12/31/2016,9.89,Nicaragua,0,37,0,608,12/31/2016,37,608,2016,6150
2375,12/31/2016,59.52,Panama,0,37,0,421,12/31/2016,37,"2,375",2016,3990
28,12/31/2016,0.42,Paraguay,0,37,0,4,12/31/2016,37,28,2016,6725
292,12/31/2016,0.92,Peru,0,37,2,172,12/31/2016,37,292,2016,31774
30473,12/31/2016,827.85,Puerto Rico,0,37,0,"30,473",12/31/2016,37,"30,473",2016,3681
331,12/31/2016,"3,677.78",Saint Barthelemy,0,37,0,61,12/31/2016,37,331,2016,9
253,12/31/2016,486.54,Saint Kitts and Nevis,,37,,15,12/31/2016,37,253,2016,52
15,12/31/2016,88.24,Anguilla,0,37,0,5,12/31/2016,37,15,2016,17
332,12/31/2016,202.44,Saint Lucia,0,37,0,13,12/31/2016,37,332,2016,164
1780,12/31/2016,"5,562.50",Saint Martin,0,37,0,200,12/31/2016,37,"1,780",2016,32
579,12/31/2016,567.65,Saint Vincent and the Grenadines,0,37,0,84,12/31/2016,37,579,2016,102
3004,12/31/2016,548.18,Suriname,0,37,0,622,12/31/2016,37,"3,004",2016,548
683,12/31/2016,50.04,Trinidad and Tobago,0,37,0,683,12/31/2016,37,683,2016,1365
106,12/31/2016,207.84,Turks and Caicos Islands,,37,,15,12/31/2016,37,106,2016,51
456,12/31/2016,442.72,Virgin Islands (US),0,37,0,56,12/31/2016,37,456,2016,103
60811,12/31/2016,192.93,Venezuela,0,37,0,0,12/31/2016,37,"60,811",2016,31519
,12/31/2016,,United States of America,,37,,,12/31/2016,-,,2016,324119
642,12/31/2016,174.93,Belize,,38,,63,12/31/2016,38,642,2016,367
687,12/31/2016,236.08,Barbados,,38,,108,12/31/2016,38,687,2016,291
1063,12/31/2016,9.76,Bolivia,0,38,,128,12/31/2016,38,"1,063",2016,10888
202,12/31/2016,354.39,Cayman Islands,,38,,24,12/31/2016,38,202,2016,57
31917,12/31/2016,"6,776.43",Guadeloupe,0,38,0,28,12/31/2016,38,"31,917",2016,471
30965,12/31/2016,378.08,Honduras,0,38,0,240,12/31/2016,38,"30,965",2016,8190
6711,12/31/2016,239.42,Jamaica,0,38,0,181,12/31/2016,38,"6,711",2016,2803
33,12/31/2016,4.28,Guyana,0,38,0,33,12/31/2016,38,33,2016,771
3617,12/31/2016,21.69,Guatemala,,38,,697,12/31/2016,38,"3,617",2016,16673
3065,12/31/2016,28.25,Haiti,0,38,0,0,12/31/2016,38,"3,065",2016,10848
37341,12/31/2016,"9,429.55",Martinique,0,38,0,0,12/31/2016,38,"37,341",2016,396
7713,12/31/2016,125.5,El Salvador,0,38,0,3,12/31/2016,38,"7,713",2016,6146
10459,12/31/2016,"3,789.49",French Guiana,0,38,0,48,12/31/2016,38,"10,459",2016,276
426,12/31/2016,383.78,Grenada,0,38,0,96,12/31/2016,38,426,2016,111
1,12/31/2016,0.01,Cuba,0,38,25,1,12/31/2016,38,1,2016,11393
1221,12/31/2016,"1,650.00",Dominica,,38,,79,12/31/2016,38,"1,221",2016,74
5539,12/31/2016,52.01,Dominican Republic,0,38,0,335,12/31/2016,38,"5,539",2016,10649
3384,12/31/2016,20.65,Ecuador,0,38,0,818,12/31/2016,38,"3,384",2016,16385
0,12/31/2016,0,Chile,0,38,,0,12/31/2016,38,0,2016,18132
90401,12/31/2016,185.8,Colombia,0,38,0,"7,908",12/31/2016,38,"90,401",2016,48654
90,12/31/2016,264.71,Virgin Islands (UK),,38,,39,12/31/2016,38,90,2016,34
4860,12/31/2016,100.06,Costa Rica,0,38,2,"4,837",12/31/2016,38,"4,860",2016,4857
0,12/31/2016,0,Canada,0,38,143,,12/31/2016,38,0,2016,0
268114,12/31/2016,127.94,Brazil,,38,,"126,852",12/31/2016,38,"268,114",2016,209568
439,12/31/2016,467.02,Antigua and Barbuda,,38,,16,12/31/2016,38,439,2016,94
391,12/31/2016,99.49,Bahamas,,38,,23,12/31/2016,38,391,2016,393
128,12/31/2016,0.29,Argentina,,38,,26,12/31/2016,38,128,2016,43847
5796,12/31/2016,4.51,Mexico,0,38,0,"5,796",12/31/2016,38,"5,796",2016,128632
6,12/31/2016,120,Montserrat,,38,,1,12/31/2016,38,6,2016,5
2321,12/31/2016,"1,547.33",Curaçao,0,38,0,570,12/31/2016,38,"2,321",2016,150
617,12/31/2016,541.23,Aruba,0,38,0,25,12/31/2016,38,617,2016,114
9,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,38,0,9,12/31/2016,38,9,2016,
608,12/31/2016,9.89,Nicaragua,0,38,0,608,12/31/2016,38,608,2016,6150
2469,12/31/2016,61.88,Panama,0,38,0,442,12/31/2016,38,"2,469",2016,3990
28,12/31/2016,0.42,Paraguay,0,38,0,4,12/31/2016,38,28,2016,6725
305,12/31/2016,0.96,Peru,0,38,2,180,12/31/2016,38,305,2016,31774
31692,12/31/2016,860.96,Puerto Rico,0,38,0,"31,692",12/31/2016,38,"31,692",2016,3681
331,12/31/2016,"3,677.78",Saint Barthelemy,0,38,0,61,12/31/2016,38,331,2016,9
288,12/31/2016,553.85,Saint Kitts and Nevis,,38,,16,12/31/2016,38,288,2016,52
18,12/31/2016,105.88,Anguilla,0,38,0,5,12/31/2016,38,18,2016,17
332,12/31/2016,202.44,Saint Lucia,0,38,0,13,12/31/2016,38,332,2016,164
1780,12/31/2016,"5,562.50",Saint Martin,0,38,0,200,12/31/2016,38,"1,780",2016,32
583,12/31/2016,571.57,Saint Vincent and the Grenadines,0,38,0,84,12/31/2016,38,583,2016,102
3011,12/31/2016,549.45,Suriname,0,38,0,622,12/31/2016,38,"3,011",2016,548
700,12/31/2016,51.28,Trinidad and Tobago,0,38,0,700,12/31/2016,38,700,2016,1365
117,12/31/2016,229.41,Turks and Caicos Islands,,38,,15,12/31/2016,38,117,2016,51
456,12/31/2016,442.72,Virgin Islands (US),0,38,0,56,12/31/2016,38,456,2016,103
60964,12/31/2016,193.42,Venezuela,0,38,0,0,12/31/2016,38,"60,964",2016,31519
,12/31/2016,,United States of America,,38,,,12/31/2016,-,,2016,324119
694,12/31/2016,189.1,Belize,,39,,67,12/31/2016,39,694,2016,367
704,12/31/2016,241.92,Barbados,,39,,110,12/31/2016,39,704,2016,291
1065,12/31/2016,9.78,Bolivia,0,39,,128,12/31/2016,39,"1,065",2016,10888
216,12/31/2016,378.95,Cayman Islands,,39,,27,12/31/2016,39,216,2016,57
32012,12/31/2016,"6,796.60",Guadeloupe,0,39,0,28,12/31/2016,39,"32,012",2016,471
3065,12/31/2016,28.25,Haiti,0,39,0,0,12/31/2016,39,"3,065",2016,10848
31104,12/31/2016,379.78,Honduras,0,39,0,247,12/31/2016,39,"31,104",2016,8190
6764,12/31/2016,241.31,Jamaica,0,39,0,182,12/31/2016,39,"6,764",2016,2803
33,12/31/2016,4.28,Guyana,0,39,0,33,12/31/2016,39,33,2016,771
3679,12/31/2016,22.07,Guatemala,,39,,714,12/31/2016,39,"3,679",2016,16673
37435,12/31/2016,"9,453.28",Martinique,0,39,0,0,12/31/2016,39,"37,435",2016,396
7740,12/31/2016,125.94,El Salvador,0,39,0,3,12/31/2016,39,"7,740",2016,6146
10482,12/31/2016,"3,797.83",French Guiana,0,39,0,48,12/31/2016,39,"10,482",2016,276
432,12/31/2016,389.19,Grenada,0,39,0,101,12/31/2016,39,432,2016,111
1,12/31/2016,0.01,Cuba,0,39,25,1,12/31/2016,39,1,2016,11393
1226,12/31/2016,"1,656.76",Dominica,,39,,79,12/31/2016,39,"1,226",2016,74
5546,12/31/2016,52.08,Dominican Republic,0,39,0,336,12/31/2016,39,"5,546",2016,10649
0,12/31/2016,0,Chile,0,39,,0,12/31/2016,39,0,2016,18132
90562,12/31/2016,186.13,Colombia,0,39,0,"7,912",12/31/2016,39,"90,562",2016,48654
3404,12/31/2016,20.78,Ecuador,0,39,0,823,12/31/2016,39,"3,404",2016,16385
90,12/31/2016,264.71,Virgin Islands (UK),,39,,39,12/31/2016,39,90,2016,34
5244,12/31/2016,107.97,Costa Rica,0,39,2,"5,221",12/31/2016,39,"5,244",2016,4857
0,12/31/2016,0,Canada,0,39,143,,12/31/2016,39,0,2016,0
268458,12/31/2016,128.1,Brazil,,39,,"126,945",12/31/2016,39,"268,458",2016,209568
475,12/31/2016,505.32,Antigua and Barbuda,,39,,20,12/31/2016,39,475,2016,94
403,12/31/2016,102.54,Bahamas,,39,,24,12/31/2016,39,403,2016,393
128,12/31/2016,0.29,Argentina,,39,,26,12/31/2016,39,128,2016,43847
6357,12/31/2016,4.94,Mexico,0,39,0,"6,357",12/31/2016,39,"6,357",2016,128632
8,12/31/2016,160,Montserrat,,39,,3,12/31/2016,39,8,2016,5
2416,12/31/2016,"1,610.67",Curaçao,0,39,0,613,12/31/2016,39,"2,416",2016,150
626,12/31/2016,549.12,Aruba,0,39,0,25,12/31/2016,39,626,2016,114
9,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,39,0,9,12/31/2016,39,9,2016,
608,12/31/2016,9.89,Nicaragua,0,39,0,608,12/31/2016,39,608,2016,6150
2549,12/31/2016,63.88,Panama,0,39,0,466,12/31/2016,39,"2,549",2016,3990
28,12/31/2016,0.42,Paraguay,0,39,0,4,12/31/2016,39,28,2016,6725
317,12/31/2016,1,Peru,0,39,2,188,12/31/2016,39,317,2016,31774
32897,12/31/2016,893.7,Puerto Rico,0,39,0,"32,897",12/31/2016,39,"32,897",2016,3681
331,12/31/2016,"3,677.78",Saint Barthelemy,0,39,0,61,12/31/2016,39,331,2016,9
404,12/31/2016,776.92,Saint Kitts and Nevis,,39,,20,12/31/2016,39,404,2016,52
18,12/31/2016,105.88,Anguilla,0,39,0,5,12/31/2016,39,18,2016,17
332,12/31/2016,202.44,Saint Lucia,0,39,0,13,12/31/2016,39,332,2016,164
1780,12/31/2016,"5,562.50",Saint Martin,0,39,0,200,12/31/2016,39,"1,780",2016,32
588,12/31/2016,576.47,Saint Vincent and the Grenadines,0,39,0,84,12/31/2016,39,588,2016,102
3020,12/31/2016,551.09,Suriname,0,39,0,622,12/31/2016,39,"3,020",2016,548
711,12/31/2016,52.09,Trinidad and Tobago,0,39,0,711,12/31/2016,39,711,2016,1365
122,12/31/2016,239.22,Turks and Caicos Islands,,39,,15,12/31/2016,39,122,2016,51
456,12/31/2016,442.72,Virgin Islands (US),0,39,0,56,12/31/2016,39,456,2016,103
61060,12/31/2016,193.72,Venezuela,0,39,0,0,12/31/2016,39,"61,060",2016,31519
,12/31/2016,,United States of America,,39,,,12/31/2016,-,,2016,324119
694,12/31/2016,189.1,Belize,,40,,67,12/31/2016,40,694,2016,367
704,12/31/2016,241.92,Barbados,,40,,110,12/31/2016,40,704,2016,291
1074,12/31/2016,9.86,Bolivia,0,40,,128,12/31/2016,40,"1,074",2016,10888
216,12/31/2016,378.95,Cayman Islands,,40,,27,12/31/2016,40,216,2016,57
10482,12/31/2016,"3,797.83",French Guiana,0,40,0,48,12/31/2016,40,"10,482",2016,276
32012,12/31/2016,"6,796.60",Guadeloupe,0,40,0,28,12/31/2016,40,"32,012",2016,471
3065,12/31/2016,28.25,Haiti,0,40,0,0,12/31/2016,40,"3,065",2016,10848
31104,12/31/2016,379.78,Honduras,0,40,0,247,12/31/2016,40,"31,104",2016,8190
6764,12/31/2016,241.31,Jamaica,0,40,0,182,12/31/2016,40,"6,764",2016,2803
33,12/31/2016,4.28,Guyana,0,40,0,33,12/31/2016,40,33,2016,771
3747,12/31/2016,22.47,Guatemala,,40,,728,12/31/2016,40,"3,747",2016,16673
37435,12/31/2016,"9,453.28",Martinique,0,40,0,0,12/31/2016,40,"37,435",2016,396
7740,12/31/2016,125.94,El Salvador,0,40,0,3,12/31/2016,40,"7,740",2016,6146
432,12/31/2016,389.19,Grenada,0,40,0,101,12/31/2016,40,432,2016,111
1,12/31/2016,0.01,Cuba,0,40,25,1,12/31/2016,40,1,2016,11393
1226,12/31/2016,"1,656.76",Dominica,,40,,79,12/31/2016,40,"1,226",2016,74
5546,12/31/2016,52.08,Dominican Republic,0,40,0,336,12/31/2016,40,"5,546",2016,10649
0,12/31/2016,0,Chile,0,40,,0,12/31/2016,40,0,2016,18132
90562,12/31/2016,186.13,Colombia,0,40,0,"7,912",12/31/2016,40,"90,562",2016,48654
3404,12/31/2016,20.78,Ecuador,0,40,0,823,12/31/2016,40,"3,404",2016,16385
90,12/31/2016,264.71,Virgin Islands (UK),,40,,39,12/31/2016,40,90,2016,34
5244,12/31/2016,107.97,Costa Rica,0,40,2,"5,221",12/31/2016,40,"5,244",2016,4857
0,12/31/2016,0,Canada,0,40,143,,12/31/2016,40,0,2016,0
268803,12/31/2016,128.27,Brazil,,40,,"127,053",12/31/2016,40,"268,803",2016,209568
475,12/31/2016,505.32,Antigua and Barbuda,,40,,20,12/31/2016,40,475,2016,94
403,12/31/2016,102.54,Bahamas,,40,,24,12/31/2016,40,403,2016,393
128,12/31/2016,0.29,Argentina,,40,,26,12/31/2016,40,128,2016,43847
6357,12/31/2016,4.94,Mexico,0,40,0,"6,357",12/31/2016,40,"6,357",2016,128632
8,12/31/2016,160,Montserrat,,40,,3,12/31/2016,40,8,2016,5
2416,12/31/2016,"1,610.67",Curaçao,0,40,0,613,12/31/2016,40,"2,416",2016,150
626,12/31/2016,549.12,Aruba,0,40,0,25,12/31/2016,40,626,2016,114
9,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,40,0,9,12/31/2016,40,9,2016,
608,12/31/2016,9.89,Nicaragua,0,40,0,608,12/31/2016,40,608,2016,6150
2549,12/31/2016,63.88,Panama,0,40,0,466,12/31/2016,40,"2,549",2016,3990
